"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","month","day","hour","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-HTDD-NORMAL","meas_flag_DLY-HTDD-NORMAL","comp_flag_DLY-HTDD-NORMAL","years_DLY-HTDD-NORMAL","DLY-HTDD-BASE40","meas_flag_DLY-HTDD-BASE40","comp_flag_DLY-HTDD-BASE40","years_DLY-HTDD-BASE40","DLY-HTDD-BASE45","meas_flag_DLY-HTDD-BASE45","comp_flag_DLY-HTDD-BASE45","years_DLY-HTDD-BASE45","DLY-HTDD-BASE50","meas_flag_DLY-HTDD-BASE50","comp_flag_DLY-HTDD-BASE50","years_DLY-HTDD-BASE50","DLY-HTDD-BASE55","meas_flag_DLY-HTDD-BASE55","comp_flag_DLY-HTDD-BASE55","years_DLY-HTDD-BASE55","DLY-HTDD-BASE57","meas_flag_DLY-HTDD-BASE57","comp_flag_DLY-HTDD-BASE57","years_DLY-HTDD-BASE57","DLY-HTDD-BASE60","meas_flag_DLY-HTDD-BASE60","comp_flag_DLY-HTDD-BASE60","years_DLY-HTDD-BASE60","DLY-CLDD-NORMAL","meas_flag_DLY-CLDD-NORMAL","comp_flag_DLY-CLDD-NORMAL","years_DLY-CLDD-NORMAL","DLY-CLDD-BASE40","meas_flag_DLY-CLDD-BASE40","comp_flag_DLY-CLDD-BASE40","years_DLY-CLDD-BASE40","DLY-CLDD-BASE45","meas_flag_DLY-CLDD-BASE45","comp_flag_DLY-CLDD-BASE45","years_DLY-CLDD-BASE45","DLY-CLDD-BASE50","meas_flag_DLY-CLDD-BASE50","comp_flag_DLY-CLDD-BASE50","years_DLY-CLDD-BASE50","DLY-CLDD-BASE55","meas_flag_DLY-CLDD-BASE55","comp_flag_DLY-CLDD-BASE55","years_DLY-CLDD-BASE55","DLY-CLDD-BASE57","meas_flag_DLY-CLDD-BASE57","comp_flag_DLY-CLDD-BASE57","years_DLY-CLDD-BASE57","DLY-CLDD-BASE60","meas_flag_DLY-CLDD-BASE60","comp_flag_DLY-CLDD-BASE60","years_DLY-CLDD-BASE60","DLY-CLDD-BASE70","meas_flag_DLY-CLDD-BASE70","comp_flag_DLY-CLDD-BASE70","years_DLY-CLDD-BASE70","DLY-CLDD-BASE72","meas_flag_DLY-CLDD-BASE72","comp_flag_DLY-CLDD-BASE72","years_DLY-CLDD-BASE72","DLY-GRDD-BASE65","meas_flag_DLY-GRDD-BASE65","comp_flag_DLY-GRDD-BASE65","years_DLY-GRDD-BASE65","DLY-GRDD-BASE40","meas_flag_DLY-GRDD-BASE40","comp_flag_DLY-GRDD-BASE40","years_DLY-GRDD-BASE40","DLY-GRDD-BASE45","meas_flag_DLY-GRDD-BASE45","comp_flag_DLY-GRDD-BASE45","years_DLY-GRDD-BASE45","DLY-GRDD-BASE50","meas_flag_DLY-GRDD-BASE50","comp_flag_DLY-GRDD-BASE50","years_DLY-GRDD-BASE50","DLY-GRDD-BASE55","meas_flag_DLY-GRDD-BASE55","comp_flag_DLY-GRDD-BASE55","years_DLY-GRDD-BASE55","DLY-GRDD-BASE57","meas_flag_DLY-GRDD-BASE57","comp_flag_DLY-GRDD-BASE57","years_DLY-GRDD-BASE57","DLY-GRDD-BASE60","meas_flag_DLY-GRDD-BASE60","comp_flag_DLY-GRDD-BASE60","years_DLY-GRDD-BASE60","DLY-GRDD-BASE70","meas_flag_DLY-GRDD-BASE70","comp_flag_DLY-GRDD-BASE70","years_DLY-GRDD-BASE70","DLY-GRDD-BASE72","meas_flag_DLY-GRDD-BASE72","comp_flag_DLY-GRDD-BASE72","years_DLY-GRDD-BASE72","DLY-GRDD-TB4886","meas_flag_DLY-GRDD-TB4886","comp_flag_DLY-GRDD-TB4886","years_DLY-GRDD-TB4886","DLY-GRDD-TB5086","meas_flag_DLY-GRDD-TB5086","comp_flag_DLY-GRDD-TB5086","years_DLY-GRDD-TB5086","DLY-PRCP-PCTALL-GE001HI","meas_flag_DLY-PRCP-PCTALL-GE001HI","comp_flag_DLY-PRCP-PCTALL-GE001HI","years_DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","meas_flag_DLY-PRCP-PCTALL-GE100HI","comp_flag_DLY-PRCP-PCTALL-GE100HI","years_DLY-PRCP-PCTALL-GE100HI","DLY-PRCP-PCTALL-GE200HI","meas_flag_DLY-PRCP-PCTALL-GE200HI","comp_flag_DLY-PRCP-PCTALL-GE200HI","years_DLY-PRCP-PCTALL-GE200HI","DLY-PRCP-PCTALL-GE400HI","meas_flag_DLY-PRCP-PCTALL-GE400HI","comp_flag_DLY-PRCP-PCTALL-GE400HI","years_DLY-PRCP-PCTALL-GE400HI","DLY-PRCP-PCTALL-GE600HI","meas_flag_DLY-PRCP-PCTALL-GE600HI","comp_flag_DLY-PRCP-PCTALL-GE600HI","years_DLY-PRCP-PCTALL-GE600HI","DLY-PRCP-25PCTL","meas_flag_DLY-PRCP-25PCTL","comp_flag_DLY-PRCP-25PCTL","years_DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","meas_flag_DLY-PRCP-50PCTL","comp_flag_DLY-PRCP-50PCTL","years_DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","meas_flag_DLY-PRCP-75PCTL","comp_flag_DLY-PRCP-75PCTL","years_DLY-PRCP-75PCTL","MTD-PRCP-NORMAL","meas_flag_MTD-PRCP-NORMAL","comp_flag_MTD-PRCP-NORMAL","years_MTD-PRCP-NORMAL","YTD-PRCP-NORMAL","meas_flag_YTD-PRCP-NORMAL","comp_flag_YTD-PRCP-NORMAL","years_YTD-PRCP-NORMAL"
"USW00014762","06-30"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","06","30","99","    72.7"," ","R","15","    82.1"," ","R","15","    63.4"," ","R","15","    18.8"," ","R","15","     4.7"," ","R","15","     5.6"," ","R","15","     4.9"," ","R","15","     4.7"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     7.8"," ","R","15","    32.7"," ","R","15","    27.7"," ","R","15","    22.7"," ","R","15","    17.7"," ","R","15","    15.7"," ","R","15","    12.7"," ","R","15","     3.7"," ","R","15","     2.5"," ","R","15","     7.8"," ","R","15","    32.7"," ","R","15","    27.7"," ","R","15","    22.7"," ","R","15","    17.7"," ","R","15","    15.7"," ","R","15","    12.7"," ","R","15","     3.7"," ","R","15","     2.5"," ","R","15","    24.2"," ","R","15","    22.2"," ","R","15","    45.3"," ","S","15","    28.1"," ","S","15","    19.5"," ","S","15","    11.0"," ","S","15","     4.4"," ","S","15","     0.9"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.48"," ","S","15","    5.35"," ","S","14","   21.74"," ","S","14"
"USW00014762","07-01"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","01","99","    72.9"," ","R","15","    82.3"," ","R","15","    63.5"," ","R","15","    18.8"," ","R","15","     4.7"," ","R","15","     5.6"," ","R","15","     4.9"," ","R","15","     4.7"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     8.0"," ","R","15","    32.9"," ","R","15","    27.9"," ","R","15","    22.9"," ","R","15","    17.9"," ","R","15","    15.9"," ","R","15","    12.9"," ","R","15","     3.8"," ","R","15","     2.6"," ","R","15","     8.0"," ","R","15","    32.9"," ","R","15","    27.9"," ","R","15","    22.9"," ","R","15","    17.9"," ","R","15","    15.9"," ","R","15","    12.9"," ","R","15","     3.8"," ","R","15","     2.6"," ","R","15","    24.4"," ","R","15","    22.4"," ","R","15","    45.0"," ","S","15","    28.1"," ","S","15","    19.4"," ","S","15","    10.9"," ","S","15","     4.3"," ","S","15","     0.9"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.47"," ","S","15","    0.16"," ","S","15","   21.90"," ","S","15"
"USW00014762","07-02"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","02","99","    73.1"," ","R","15","    82.4"," ","R","15","    63.7"," ","R","15","    18.8"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.8"," ","R","15","     4.7"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0","X","R","15","     8.1"," ","R","15","    33.0"," ","R","15","    28.0"," ","R","15","    23.0"," ","R","15","    18.0"," ","R","15","    16.0"," ","R","15","    13.0"," ","R","15","     4.0"," ","R","15","     2.7"," ","R","15","     8.1"," ","R","15","    33.0"," ","R","15","    28.0"," ","R","15","    23.0"," ","R","15","    18.0"," ","R","15","    16.0"," ","R","15","    13.0"," ","R","15","     4.0"," ","R","15","     2.7"," ","R","15","    24.5"," ","R","15","    22.5"," ","R","15","    44.9"," ","S","15","    28.1"," ","S","15","    19.3"," ","S","15","    10.8"," ","S","15","     4.3"," ","S","15","     0.9"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.47"," ","S","15","    0.32"," ","S","15","   22.06"," ","S","15"
"USW00014762","07-03"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","03","99","    73.2"," ","R","15","    82.6"," ","R","15","    63.8"," ","R","15","    18.8"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.8"," ","R","15","     4.6"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     8.3"," ","R","15","    33.2"," ","R","15","    28.2"," ","R","15","    23.2"," ","R","15","    18.2"," ","R","15","    16.2"," ","R","15","    13.2"," ","R","15","     4.1"," ","R","15","     2.7"," ","R","15","     8.3"," ","R","15","    33.2"," ","R","15","    28.2"," ","R","15","    23.2"," ","R","15","    18.2"," ","R","15","    16.2"," ","R","15","    13.2"," ","R","15","     4.1"," ","R","15","     2.7"," ","R","15","    24.6"," ","R","15","    22.6"," ","R","15","    44.7"," ","S","15","    28.1"," ","S","15","    19.3"," ","S","15","    10.7"," ","S","15","     4.3"," ","S","15","     0.8"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.47"," ","S","15","    0.48"," ","S","15","   22.22"," ","S","15"
"USW00014762","07-04"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","04","99","    73.3"," ","R","15","    82.7"," ","R","15","    64.0"," ","R","15","    18.8"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.8"," ","R","15","     4.6"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     8.4"," ","R","15","    33.3"," ","R","15","    28.3"," ","R","15","    23.3"," ","R","15","    18.3"," ","R","15","    16.3"," ","R","15","    13.3"," ","R","15","     4.2"," ","R","15","     2.8"," ","R","15","     8.4"," ","R","15","    33.3"," ","R","15","    28.3"," ","R","15","    23.3"," ","R","15","    18.3"," ","R","15","    16.3"," ","R","15","    13.3"," ","R","15","     4.2"," ","R","15","     2.8"," ","R","15","    24.8"," ","R","15","    22.8"," ","R","15","    44.6"," ","S","15","    28.1"," ","S","15","    19.2"," ","S","15","    10.7"," ","S","15","     4.3"," ","S","15","     0.8"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.47"," ","S","15","    0.62"," ","S","15","   22.36"," ","S","15"
"USW00014762","07-05"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","05","99","    73.5"," ","R","15","    82.9"," ","R","15","    64.1"," ","R","15","    18.8"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.8"," ","R","15","     4.6"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     8.6"," ","R","15","    33.5"," ","R","15","    28.5"," ","R","15","    23.5"," ","R","15","    18.5"," ","R","15","    16.5"," ","R","15","    13.5"," ","R","15","     4.2"," ","R","15","     2.9"," ","R","15","     8.6"," ","R","15","    33.5"," ","R","15","    28.5"," ","R","15","    23.5"," ","R","15","    18.5"," ","R","15","    16.5"," ","R","15","    13.5"," ","R","15","     4.2"," ","R","15","     2.9"," ","R","15","    24.9"," ","R","15","    22.9"," ","R","15","    44.4"," ","S","15","    28.2"," ","S","15","    19.1"," ","S","15","    10.6"," ","S","15","     4.2"," ","S","15","     0.8"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.46"," ","S","15","    0.76"," ","S","15","   22.50"," ","S","15"
"USW00014762","07-06"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","06","99","    73.6"," ","R","15","    83.0"," ","R","15","    64.2"," ","R","15","    18.8"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.8"," ","R","15","     4.5"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     8.7"," ","R","15","    33.6"," ","R","15","    28.6"," ","R","15","    23.6"," ","R","15","    18.6"," ","R","15","    16.6"," ","R","15","    13.6"," ","R","15","     4.3"," ","R","15","     2.9"," ","R","15","     8.7"," ","R","15","    33.6"," ","R","15","    28.6"," ","R","15","    23.6"," ","R","15","    18.6"," ","R","15","    16.6"," ","R","15","    13.6"," ","R","15","     4.3"," ","R","15","     2.9"," ","R","15","    25.0"," ","R","15","    23.0"," ","R","15","    44.2"," ","S","15","    28.3"," ","S","15","    19.1"," ","S","15","    10.5"," ","S","15","     4.2"," ","S","15","     0.8"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.46"," ","S","15","    0.91"," ","S","15","   22.65"," ","S","15"
"USW00014762","07-07"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","07","99","    73.7"," ","R","15","    83.1"," ","R","15","    64.4"," ","R","15","    18.7"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.8"," ","R","15","     4.5"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     8.8"," ","R","15","    33.7"," ","R","15","    28.7"," ","R","15","    23.7"," ","R","15","    18.7"," ","R","15","    16.7"," ","R","15","    13.7"," ","R","15","     4.4"," ","R","15","     3.0"," ","R","15","     8.8"," ","R","15","    33.7"," ","R","15","    28.7"," ","R","15","    23.7"," ","R","15","    18.7"," ","R","15","    16.7"," ","R","15","    13.7"," ","R","15","     4.4"," ","R","15","     3.0"," ","R","15","    25.2"," ","R","15","    23.2"," ","R","15","    44.1"," ","S","15","    28.3"," ","S","15","    19.0"," ","S","15","    10.4"," ","S","15","     4.1"," ","S","15","     0.8"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.46"," ","S","15","    1.05"," ","S","15","   22.79"," ","S","15"
"USW00014762","07-08"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","08","99","    73.9"," ","R","15","    83.2"," ","R","15","    64.5"," ","R","15","    18.7"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.9"," ","R","15","     4.5"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     8.9"," ","R","15","    33.8"," ","R","15","    28.8"," ","R","15","    23.9"," ","R","15","    18.9"," ","R","15","    16.9"," ","R","15","    13.8"," ","R","15","     4.5"," ","R","15","     3.0"," ","R","15","     8.9"," ","R","15","    33.8"," ","R","15","    28.8"," ","R","15","    23.9"," ","R","15","    18.9"," ","R","15","    16.9"," ","R","15","    13.8"," ","R","15","     4.5"," ","R","15","     3.0"," ","R","15","    25.3"," ","R","15","    23.3"," ","R","15","    43.9"," ","S","15","    28.3"," ","S","15","    18.9"," ","S","15","    10.4"," ","S","15","     4.1"," ","S","15","     0.8"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.46"," ","S","15","    1.19"," ","S","15","   22.93"," ","S","15"
"USW00014762","07-09"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","09","99","    74.0"," ","R","15","    83.3"," ","R","15","    64.6"," ","R","15","    18.7"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.9"," ","R","15","     4.4"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     9.0"," ","R","15","    34.0"," ","R","15","    29.0"," ","R","15","    24.0"," ","R","15","    19.0"," ","R","15","    17.0"," ","R","15","    14.0"," ","R","15","     4.5"," ","R","15","     3.1"," ","R","15","     9.0"," ","R","15","    34.0"," ","R","15","    29.0"," ","R","15","    24.0"," ","R","15","    19.0"," ","R","15","    17.0"," ","R","15","    14.0"," ","R","15","     4.5"," ","R","15","     3.1"," ","R","15","    25.4"," ","R","15","    23.4"," ","R","15","    43.7"," ","S","15","    28.2"," ","S","15","    18.7"," ","S","15","    10.3"," ","S","15","     4.0"," ","S","15","     0.8"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.46"," ","S","15","    1.33"," ","S","15","   23.07"," ","S","15"
"USW00014762","07-10"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","10","99","    74.1"," ","R","15","    83.4"," ","R","15","    64.7"," ","R","15","    18.7"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.9"," ","R","15","     4.4"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     9.1"," ","R","15","    34.1"," ","R","15","    29.1"," ","R","15","    24.1"," ","R","15","    19.1"," ","R","15","    17.1"," ","R","15","    14.1"," ","R","15","     4.6"," ","R","15","     3.1"," ","R","15","     9.1"," ","R","15","    34.1"," ","R","15","    29.1"," ","R","15","    24.1"," ","R","15","    19.1"," ","R","15","    17.1"," ","R","15","    14.1"," ","R","15","     4.6"," ","R","15","     3.1"," ","R","15","    25.5"," ","R","15","    23.5"," ","R","15","    43.5"," ","S","15","    28.1"," ","S","15","    18.6"," ","S","15","    10.2"," ","S","15","     4.0"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.45"," ","S","15","    1.48"," ","S","15","   23.22"," ","S","15"
"USW00014762","07-11"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","11","99","    74.2"," ","R","15","    83.5"," ","R","15","    64.8"," ","R","15","    18.7"," ","R","15","     4.7"," ","R","15","     5.5"," ","R","15","     4.8"," ","R","15","     4.4"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     9.2"," ","R","15","    34.1"," ","R","15","    29.1"," ","R","15","    24.2"," ","R","15","    19.2"," ","R","15","    17.2"," ","R","15","    14.1"," ","R","15","     4.7"," ","R","15","     3.1"," ","R","15","     9.2"," ","R","15","    34.1"," ","R","15","    29.1"," ","R","15","    24.2"," ","R","15","    19.2"," ","R","15","    17.2"," ","R","15","    14.1"," ","R","15","     4.7"," ","R","15","     3.1"," ","R","15","    25.6"," ","R","15","    23.6"," ","R","15","    43.4"," ","S","15","    28.0"," ","S","15","    18.4"," ","S","15","    10.0"," ","S","15","     3.9"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.45"," ","S","15","    1.62"," ","S","15","   23.36"," ","S","15"
"USW00014762","07-12"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","12","99","    74.2"," ","R","15","    83.6"," ","R","15","    64.9"," ","R","15","    18.7"," ","R","15","     4.7"," ","R","15","     5.4"," ","R","15","     4.8"," ","R","15","     4.3"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     9.3"," ","R","15","    34.2"," ","R","15","    29.2"," ","R","15","    24.2"," ","R","15","    19.2"," ","R","15","    17.2"," ","R","15","    14.2"," ","R","15","     4.7"," ","R","15","     3.2"," ","R","15","     9.3"," ","R","15","    34.2"," ","R","15","    29.2"," ","R","15","    24.2"," ","R","15","    19.2"," ","R","15","    17.2"," ","R","15","    14.2"," ","R","15","     4.7"," ","R","15","     3.2"," ","R","15","    25.7"," ","R","15","    23.7"," ","R","15","    43.2"," ","S","15","    27.8"," ","S","15","    18.3"," ","S","15","     9.9"," ","S","15","     3.8"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.45"," ","S","15","    1.76"," ","S","15","   23.50"," ","S","15"
"USW00014762","07-13"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","13","99","    74.3"," ","R","15","    83.6"," ","R","15","    65.0"," ","R","15","    18.6"," ","R","15","     4.6"," ","R","15","     5.4"," ","R","15","     4.8"," ","R","15","     4.3"," ","R","15","     0.1"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     9.4"," ","R","15","    34.3"," ","R","15","    29.3"," ","R","15","    24.3"," ","R","15","    19.3"," ","R","15","    17.3"," ","R","15","    14.3"," ","R","15","     4.8"," ","R","15","     3.3"," ","R","15","     9.4"," ","R","15","    34.3"," ","R","15","    29.3"," ","R","15","    24.3"," ","R","15","    19.3"," ","R","15","    17.3"," ","R","15","    14.3"," ","R","15","     4.8"," ","R","15","     3.3"," ","R","15","    25.8"," ","R","15","    23.8"," ","R","15","    43.0"," ","S","15","    27.8"," ","S","15","    18.2"," ","S","15","     9.9"," ","S","15","     3.7"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.18"," ","S","15","    0.44"," ","S","15","    1.90"," ","S","15","   23.64"," ","S","15"
"USW00014762","07-14"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","14","99","    74.4"," ","R","15","    83.7"," ","R","15","    65.1"," ","R","15","    18.6"," ","R","15","     4.6"," ","R","15","     5.4"," ","R","15","     4.8"," ","R","15","     4.3"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     9.4"," ","R","15","    34.4"," ","R","15","    29.4"," ","R","15","    24.4"," ","R","15","    19.4"," ","R","15","    17.4"," ","R","15","    14.4"," ","R","15","     4.9"," ","R","15","     3.3"," ","R","15","     9.4"," ","R","15","    34.4"," ","R","15","    29.4"," ","R","15","    24.4"," ","R","15","    19.4"," ","R","15","    17.4"," ","R","15","    14.4"," ","R","15","     4.9"," ","R","15","     3.3"," ","R","15","    25.9"," ","R","15","    23.9"," ","R","15","    42.9"," ","S","15","    27.7"," ","S","15","    18.0"," ","S","15","     9.8"," ","S","15","     3.6"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.44"," ","S","15","    2.04"," ","S","15","   23.78"," ","S","15"
"USW00014762","07-15"," 40.3547"," -79.9217"," 380.4","PITTSBURGH ALLEGHENY CO AP, PA US","07","15","99","    74.4"," ","R","15","    83.7"," ","R","15","    65.1"," ","R","15","    18.6"," ","R","15","     4.6"," ","R","15","     5.3"," ","R","15","     4.8"," ","R","15","     4.2"," ","R","15","     0.0","X","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     0.0"," ","R","15","     9.5"," ","R","15","    34.4"," ","R","15","    29.4"," ","R","15","    24.4"," ","R","15","    19.4"," ","R","15","    17.4"," ","R","15","    14.4"," ","R","15","     4.9"," ","R","15","     3.3"," ","R","15","     9.5"," ","R","15","    34.4"," ","R","15","    29.4"," ","R","15","    24.4"," ","R","15","    19.4"," ","R","15","    17.4"," ","R","15","    14.4"," ","R","15","     4.9"," ","R","15","     3.3"," ","R","15","    26.0"," ","R","15","    24.0"," ","R","15","    42.7"," ","S","15","    27.6"," ","S","15","    17.9"," ","S","15","     9.7"," ","S","15","     3.6"," ","S","15","     0.7"," ","S","15","     0.0"," ","S","15","     0.0"," ","S","15","    0.05"," ","S","15","    0.17"," ","S","15","    0.44"," ","S","15","    2.19"," ","S","15","   23.93"," ","S","15"
